Strategy,Parameters,Total Profit,Avg Profit per Line,Win Rate,Profitable Lines %,Max Drawdown,Avg Consecutive Wins,Avg Consecutive Losses,Avg Win Streak,Avg Loss Streak,Avg Risk-Reward,Sharpe Ratio,Sortino Ratio,Total Lines
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=5, streak_threshold=6",-1.7999999999999678,-0.01799999999999968,54.058624791303686,50.0,-10.5,4.41,4.03,4.41,4.03,1.0206666666666666,-0.0035573745661768297,-0.005639175179103139,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=6, streak_threshold=4",31.25000000000003,0.3125000000000003,54.484682838431794,56.00000000000001,-10.700000000000001,4.4,3.98,4.4,3.98,1.0158968253968255,0.0658039197633261,0.1034016731714969,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=6, streak_threshold=5",3.7500000000000195,0.03750000000000019,54.142276959577785,53.0,-10.700000000000001,4.38,3.93,4.38,3.93,1.0045634920634923,0.0075474744523103725,0.01168299807366692,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=6, streak_threshold=6",-1.7999999999999678,-0.01799999999999968,54.058624791303686,50.0,-10.5,4.41,4.03,4.41,4.03,1.0206666666666666,-0.0035573745661768297,-0.005639175179103139,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=3, streak_threshold=4",-20.79999999999996,-0.20799999999999963,53.856155897527316,54.0,-13.25,4.25,3.88,4.25,3.88,1.0539246031746032,-0.040334305874251124,-0.06322323855592232,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=3, streak_threshold=5",-17.199999999999985,-0.17199999999999985,53.97131728565318,53.0,-14.600000000000001,4.26,3.92,4.26,3.92,1.0509246031746031,-0.033192177889588115,-0.04930750007897481,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=3, streak_threshold=6",-20.89999999999998,-0.2089999999999998,54.01043246263379,52.0,-14.600000000000001,4.25,3.94,4.25,3.94,1.0584246031746032,-0.039801397164516646,-0.059034917069458945,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=4, streak_threshold=4",-19.849999999999955,-0.19849999999999957,53.74931022340776,55.00000000000001,-13.25,4.26,3.9,4.26,3.9,1.058876984126984,-0.03905433479827851,-0.05965351432905075,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=4, streak_threshold=5",-11.349999999999984,-0.11349999999999984,54.1268992991199,53.0,-14.600000000000001,4.27,3.92,4.27,3.92,1.0479325396825396,-0.021968306061228546,-0.032508951210922864,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=4, streak_threshold=6",-18.94999999999998,-0.1894999999999998,54.06628287724629,52.0,-14.600000000000001,4.27,3.94,4.27,3.94,1.053765873015873,-0.03618360102381881,-0.05472627056018218,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=5, streak_threshold=4",-32.999999999999964,-0.3299999999999996,53.38615878884072,50.0,-12.65,4.2,3.95,4.2,3.95,1.0802936507936507,-0.06543214689038372,-0.10268330651365216,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=5, streak_threshold=5",-22.49999999999997,-0.22499999999999973,53.69151864917324,50.0,-14.600000000000001,4.18,3.92,4.18,3.92,1.0720158730158729,-0.04346997663924078,-0.06803661412228786,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=5, streak_threshold=6",-23.449999999999974,-0.23449999999999974,53.68348188759974,49.0,-12.600000000000001,4.18,3.93,4.18,3.93,1.0753492063492063,-0.046006990425949204,-0.07257671126733187,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=6, streak_threshold=4",-24.349999999999973,-0.24349999999999972,53.45918281266579,49.0,-11.3,4.29,3.95,4.29,3.95,1.0521746031746033,-0.049128509941070986,-0.07764952405681663,100
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=6, streak_threshold=5",-27.799999999999976,-0.27799999999999975,53.453970574200824,48.0,-12.600000000000001,4.27,3.94,4.27,3.94,1.0653968253968256,-0.0544906392091528,-0.08515127167087419,100
